slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۷۰,۱۳۸۶,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۲,1,1,,1,,,gYByQJEf
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۱۳۵,۱۴۰۰,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳۷٬۰۳۷٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,,,gYBSQB7O
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۱۲۰,قبل از ۱۳۷۰,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۰۰۰٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYAmPwD_
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۹۰,۱۳۹۷,۳٬۳۲۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۸۸۹٬۰۰۰ تومان,۳,۲,1,1,1,1,35.699577,51.380634,gYtdCbdc
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۷۰,۱۳۷۷,۱٬۸۹۰٬۰۰۰٬۰۰۰ تومان,۲۷٬۰۰۰٬۰۰۰ تومان,همکف از ۴,۱,,,1,1,,,gY752k2z
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۶۰,۱۳۹۰,۲٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۳۴٬۱۶۷٬۰۰۰ تومان,۱ از ۲,۱,1,,1,1,35.697266,51.381992,gY_BHJoK
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۵۸,۱۳۸۵,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳۴٬۴۸۳٬۰۰۰ تومان,۱,۱,,1,1,1,,,gY2hUYyf
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۱۱۰,۱۳۸۰,توافقی,,۵,۲,1,,1,1,,,gY3VHZRD
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۸۰,۱۳۹۹,توافقی,,۴,۲,1,,1,1,,,gYVBpTbg
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۷۵,۱۳۹۸,۲٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۶۶۷٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYAC93Ll
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۶۳,۱۳۸۰,۱٬۹۸۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۴۲۹٬۰۰۰ تومان,۱,۲,,1,,1,35.695617345382,51.387460827827,gYA68nfS
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۵۸,۱۳۸۵,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۲۰۷٬۰۰۰ تومان,۱ از ۴,۱,,1,1,1,35.69889,51.3791,gYA2bAUt
apartment-sell,آپارتمان,تهران,جمهوری,tehran,۷۸,۱۳۷۵,۱٬۸۲۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۳۳۳٬۰۰۰ تومان,۱ از ۴,۲,,,1,1,35.69733,51.37811,gYNhkJua
