slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۷۵,۱۳۸۱,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۶۶۷٬۰۰۰ تومان,۲ از ۴,۲,,1,1,1,,,gYB6g_eQ
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۵,۱۳۹۴,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۳۴٬۵۴۵٬۰۰۰ تومان,۳ از ۴,۱,1,1,1,1,35.693333,51.35454,gYtJTwQL
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۹,۱۳۷۵,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۷۲۹٬۰۰۰ تومان,۲,۲,,,1,1,35.691982,51.350033,gYpJFYP7
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۷۹,۱۳۹۸,۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۴۴۳٬۰۰۰ تومان,۱,۲,1,,1,1,35.696995,51.35192,gY_BWQGi
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۰۰,۱۳۹۹,۳٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۳۳٬۰۰۰٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYA-PvaI
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۲۴,۱۴۰۰,۴٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۸۸۷٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYtpyjg4
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۳۰,۱۴۰۰,۴٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۰۰۰٬۰۰۰ تومان,۵ از ۶,۳,1,1,1,1,,,gYpBE6U1
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۵,۱۳۹۵,۱٬۵۸۰٬۰۰۰٬۰۰۰ تومان,۲۸٬۷۲۷٬۰۰۰ تومان,۴ از ۴,۱,1,,1,1,,,gYA-cA71
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۶۵,۱۳۹۴,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۷۶۹٬۰۰۰ تومان,۲ از ۴,۲,1,,1,1,,,gYAWficJ
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۴,۱۳۹۰,۱٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۴۸۱٬۰۰۰ تومان,۳,۱,1,1,1,1,,,gYAWPv6y
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۱۲,۱۴۰۰,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۶۰۷٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,35.693024,51.350662,gY_FqCr-
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۲۸,۱۴۰۰,۴٬۰۹۶٬۰۰۰٬۰۰۰ تومان,۳۲٬۰۰۰٬۰۰۰ تومان,۲,۳,1,1,1,1,35.693579895614,51.353604969122,gY7xJ26R
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۹۰,۱۳۹۶,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۸۸۹٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,35.696198,51.35062,gY8VP7mZ
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۲۰,۱۴۰۰,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۰۰۰٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,35.689724,51.34991,gY61ALXR
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۷۴,۱۳۹۰,توافقی,,۱ از ۴,۲,1,1,1,1,,,gYwRlOjt
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۷۰,۱۴۰۰,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۷۱۴٬۰۰۰ تومان,۱ از ۴,۲,1,1,1,1,,,gY9ZSNb6
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۸۹,۱۳۹۳,۳٬۳۸۵٬۰۰۰٬۰۰۰ تومان,۳۸٬۰۳۴٬۰۰۰ تومان,۳,۲,1,1,1,1,35.698082,51.350212,gY_9PFT7
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۹۸,۱۳۸۸,۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان,۲۷٬۰۴۱٬۰۰۰ تومان,۳ از ۴,۲,,,1,1,35.697666,51.35061,gY5xKn2f
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۶۷,۱۳۷۱,۱٬۴۹۰٬۰۰۰٬۰۰۰ تومان,۲۲٬۲۳۹٬۰۰۰ تومان,۲ از ۲,۲,,,1,1,35.69271,51.34836,gYtxEjwH
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۶۷,۱۳۷۱,۱٬۴۹۰٬۰۰۰٬۰۰۰ تومان,۲۲٬۲۳۹٬۰۰۰ تومان,۲,۲,,,1,1,35.693466,51.348133,gYzJ1O5t
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۵,۱۳۹۵,۱٬۵۸۰٬۰۰۰٬۰۰۰ تومان,۲۸٬۷۲۷٬۰۰۰ تومان,۴,۱,1,,1,1,,,gY2FySB4
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۵,۱۳۹۵,۱٬۵۸۰٬۰۰۰٬۰۰۰ تومان,۲۸٬۷۲۷٬۰۰۰ تومان,۴,۱,1,,1,1,,,gYAGtUiN
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۱۱۰,۱۳۹۶,۳٬۷۸۰٬۰۰۰٬۰۰۰ تومان,۳۴٬۳۶۴٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gY-9BTsL
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۵,۱۳۹۴,۱٬۵۸۰٬۰۰۰٬۰۰۰ تومان,۲۸٬۷۲۷٬۰۰۰ تومان,۴ از ۴,۱,1,,1,1,35.6919,51.350876,gYAC9tOe
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۵,۱۳۸۹,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲۷٬۲۷۳٬۰۰۰ تومان,۳ از ۴,۱,1,,1,1,35.688858,51.348682,gY_Fta_Y
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۴۶,۱۳۹۲,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۶۰۹٬۰۰۰ تومان,۴ از ۴,۱,1,,1,1,35.69231,51.355366,gYA-L6dq
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۷۷,۱۳۸۲,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۲۹٬۸۷۰٬۰۰۰ تومان,۱,۲,,1,1,1,,,gYAG8BzH
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۷۸,۱۳۹۴,۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۴۶۲٬۰۰۰ تومان,۳,۲,1,1,1,1,35.699753,51.348797,gYuFqAhn
apartment-sell,آپارتمان,تهران,دکتر هوشیار,tehran,۵۹,۱۳۷۶,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۷۲۹٬۰۰۰ تومان,۳ از ۳,۲,,,1,1,35.673935,51.36229,gY7JKDkN
apartment-sell,آپارتمان,تهران,استاد معین,tehran,۱۱۶,۱۳۹۸,۴٬۴۰۸٬۰۰۰٬۰۰۰ تومان,۳۸٬۰۰۰٬۰۰۰ تومان,۱ از ۵,۲,1,1,,1,,,gY3d0oR3
