slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,نواب,tehran,۶۵,۱۳۸۵,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۵۳۸٬۰۰۰ تومان,۲,۱,1,,1,1,,,gYAOO69Q
apartment-sell,آپارتمان,تهران,نواب,tehran,۸۰,۱۳۸۶,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۷۵۰٬۰۰۰ تومان,۴,۲,,,1,1,,,gYBSBnuS
apartment-sell,آپارتمان,تهران,نواب,tehran,۷۶,۱۳۸۴,۱٬۴۷۰٬۰۰۰٬۰۰۰ تومان,۱۹٬۳۴۲٬۰۰۰ تومان,۲,۲,,1,1,1,,,gYBSxIJ9
apartment-sell,آپارتمان,تهران,نواب,tehran,۶۴,۱۳۹۰,۱٬۲۷۰٬۰۰۰٬۰۰۰ تومان,۱۹٬۸۴۴٬۰۰۰ تومان,۱ از ۴,۱,1,,1,1,,,gYAWM-u-
apartment-sell,آپارتمان,تهران,نواب,tehran,۴۲,۱۳۹۵,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۹۵۲٬۰۰۰ تومان,۴ از ۴,۱,1,,,1,,,gYl9DE2x
apartment-sell,آپارتمان,تهران,نواب,tehran,۶۷,۱۳۸۸,۱٬۴۲۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۱۹۴٬۰۰۰ تومان,۲ از ۴,۲,,,1,1,,,gYBeAnHc
apartment-sell,آپارتمان,تهران,نواب,tehran,۵۹,۱۴۰۰,۱٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۱۸۶٬۰۰۰ تومان,۵,۲,1,,1,1,,,gYBawf_d
apartment-sell,آپارتمان,تهران,نواب,tehran,۷۲,۱۴۰۰,توافقی,,۲,۱,1,,1,1,,,gYBWgoKs
apartment-sell,آپارتمان,تهران,نواب,tehran,۵۴,۱۳۸۵,۹۸۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۱۴۸٬۰۰۰ تومان,۲ از ۴,۱,,1,1,1,,,gYBOg0Rz
apartment-sell,آپارتمان,تهران,نواب,tehran,۵۳,۱۳۹۱,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۲۵٬۴۷۲٬۰۰۰ تومان,۳,۱,,1,1,1,,,gY_ZMcgf
apartment-sell,آپارتمان,تهران,بریانک,tehran,۶۰,۱۳۸۵,توافقی,,۳,۱,,,1,1,,,gYz1IWlB
apartment-sell,آپارتمان,تهران,نواب,tehran,۴۰,۱۳۸۰,۸۶۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۵۰۰٬۰۰۰ تومان,۲,۱,,,,1,,,gYAq_QOf
