slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,پونک,tehran,۷۵,۱۴۰۰,توافقی,,۱,۲,1,1,1,1,,,gY_VF5Oa
apartment-sell,آپارتمان,تهران,پونک,tehran,۶۳,۱۳۹۴,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۶۳٬۴۹۲٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYB2wqVr
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۲۰,۱۴۰۰,توافقی,,۴,۳,1,1,1,1,,,gY6p2H_c
apartment-sell,آپارتمان,تهران,پونک,tehran,۷۵,۱۳۹۶,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۴۸٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۲,1,1,1,1,,,gY_JE9xm
apartment-sell,آپارتمان,تهران,پونک,tehran,۸۳,۱۳۸۵,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۴۸٬۱۹۳٬۰۰۰ تومان,۱,۲,,1,1,1,,,gYqRiRPM
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۰۵,۱۳۹۲,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۷٬۱۴۳٬۰۰۰ تومان,۴,۳,1,1,1,1,,,gY3Bb4ct
apartment-sell,آپارتمان,تهران,پونک,tehran,۶۳,۱۳۸۹,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۸۸۹٬۰۰۰ تومان,۳,۲,,,,1,,,gYByQWkO
apartment-sell,آپارتمان,تهران,پونک,tehran,۸۸,۱۳۹۹,توافقی,,۵ از ۷,۲,1,1,1,1,,,gYhdFqHL
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۱۵,۱۴۰۰,توافقی,,۶,۲,1,1,1,1,,,QYIvG6xC
apartment-sell,آپارتمان,تهران,پونک,tehran,۷۲,۱۳۹۹,۵٬۲۲۰٬۰۰۰٬۰۰۰ تومان,۷۲٬۵۰۰٬۰۰۰ تومان,۳,۱,1,1,1,1,,,gYBuwgIb
apartment-sell,آپارتمان,تهران,پونک,tehran,۶۱,۱۴۰۰,توافقی,,۵,۱,1,1,1,1,,,gY2NbJpF
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۱۰,۱۴۰۰,۶٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۶۰٬۰۰۰٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYuti_O8
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۱۶,۱۳۸۹,۶٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۵۲٬۵۸۶٬۰۰۰ تومان,۳ از ۴,۲,1,1,1,1,,,gYAOpHv2
apartment-sell,آپارتمان,تهران,شهران شمالی,tehran,۶۰,۱۳۸۷,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۴۳٬۳۳۳٬۰۰۰ تومان,۲,۱,1,1,,1,,,gYBqAxdp
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۴۰,۱۴۰۰,توافقی,,۱۱,۳,1,1,1,1,,,gYyF15hL
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۴۲,۱۴۰۰,۹٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۶۵٬۴۹۳٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,,,gYBmw2Wl
apartment-sell,آپارتمان,تهران,جنت‌آباد شمالی,tehran,۱۴۷,۱۴۰۰,۸٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۵۹٬۱۸۴٬۰۰۰ تومان,۱۰,۳,1,1,1,1,,,gY_xoe-C
apartment-sell,آپارتمان,تهران,پونک,tehran,۸۴,۱۳۸۵,۲٬۸۸۰٬۰۰۰٬۰۰۰ تومان,۳۴٬۲۸۶٬۰۰۰ تومان,۳,۲,,1,1,1,,,gY_NHw_f
apartment-sell,آپارتمان,تهران,پونک,tehran,۴۱,۱۳۹۴,۲٬۳۳۰٬۰۰۰٬۰۰۰ تومان,۵۶٬۸۲۹٬۰۰۰ تومان,۲,۱,1,1,1,1,,,gY855TwF
apartment-sell,آپارتمان,تهران,پونک,tehran,۵۲,۱۴۰۰,۲٬۹۸۰٬۰۰۰٬۰۰۰ تومان,۵۷٬۳۰۸٬۰۰۰ تومان,۲,۱,1,1,1,1,,,gY9lz-Ch
apartment-sell,آپارتمان,تهران,پونک,tehran,۸۴,۱۳۸۵,۲٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۷۳۸٬۰۰۰ تومان,۳,۲,,1,1,1,,,gYpNyrlD
apartment-sell,آپارتمان,تهران,پونک,tehran,۱۲۰,۱۳۹۸,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۰٬۰۰۰٬۰۰۰ تومان,۶,۲,1,1,1,1,,,gYBmgHhJ
apartment-sell,آپارتمان,تهران,پونک,tehran,۷۵,۱۳۸۶,۲٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۰۰۰٬۰۰۰ تومان,همکف,۲,,,1,1,,,gYBmQNHr
