slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۷۵,۱۴۰۰,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۳٬۳۳۳٬۰۰۰ تومان,۴,۲,1,1,1,1,,,gYBaxhVV
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۶۰,۱۳۸۳,۲٬۶۹۰٬۰۰۰٬۰۰۰ تومان,۴۴٬۸۳۳٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYBSxND9
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۷۳,۱۳۸۱,۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۱۳۷٬۰۰۰ تومان,۱ از ۴,۲,,1,1,1,,,gYBSBSCd
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۷۷,۱۳۸۴,۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۳۶۴٬۰۰۰ تومان,۲ از ۴,۲,,1,1,1,,,gYB6wQRG
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۱۲۰,۱۳۹۵,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۴۱٬۶۶۷٬۰۰۰ تومان,۵,۳,1,1,1,1,,,gYB6wvL6
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۱۰۰,۱۳۸۰,۳٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۵۰۰٬۰۰۰ تومان,۴ از ۴,۲,,1,1,1,,,gYB6ANuH
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۱۴۱,۱۳۹۹,۶٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۴۳٬۲۶۲٬۰۰۰ تومان,۶ از ۱۱,۳,1,1,1,1,,,gYACKlC2
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۶۶,۱۳۸۰,۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۶۳۶٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYnto6wV
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۶۰,۱۳۸۳,۲٬۴۹۰٬۰۰۰٬۰۰۰ تومان,۴۱٬۵۰۰٬۰۰۰ تومان,۳ از ۳,۱,,,1,1,,,gY4V-FIq
apartment-sell,آپارتمان,تهران,شهران جنوبی,tehran,۹۶,۱۳۹۰,۴٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۴۵٬۸۳۳٬۰۰۰ تومان,۱,۲,1,1,1,1,,,gYBig5Hh
