slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۴۵,۱۴۰۰,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱۰۳٬۴۴۸٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gY0pNP_Q
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۲۵,۱۳۹۵,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۹۶٬۰۰۰٬۰۰۰ تومان,۱ از ۶,۳,1,1,1,1,,,gY2tXnTL
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۵۵,۱۳۸۵,۱۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۷۲٬۹۰۳٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,,,gYz528tT
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۰۳,۱۳۹۴,۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷۷٬۶۷۰٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYdhDnd0
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۰۰,۱۳۸۵,۶٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۶۶٬۰۰۰٬۰۰۰ تومان,۵ از ۵,۲,1,1,1,1,,,gYBaBZzo
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۵۵,۱۳۸۵,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۶۷٬۷۴۲٬۰۰۰ تومان,۲ از ۵,۳,1,1,1,1,,,gYBeBHdg
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۲۱۱,۱۳۹۸,توافقی,,۵ از ۵,۳,1,1,1,1,,,gYBWhKUB
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۲۵,۱۳۸۸,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۸۰٬۰۰۰٬۰۰۰ تومان,۴ از ۵,۲,1,1,1,1,,,gYBGxVlZ
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۶۰,۱۴۰۰,۱۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۹۸٬۷۵۰٬۰۰۰ تومان,۵ از ۷,۳,1,1,1,1,,,gYqBo-aB
apartment-sell,آپارتمان,تهران,قیطریه,tehran,۱۴۰,۱۳۹۰,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷۱٬۴۲۹٬۰۰۰ تومان,۳,۲,,1,1,1,,,gYBGxTGy
