slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۹۲,۱۳۹۴,۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۹۵۷٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gY7x7Auk
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۶۰,۱۳۸۶,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۴۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۱,1,1,1,1,35.698612,51.387657,gYBCQclP
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۵۷,۱۳۷۷,۱٬۵۳۹٬۰۰۰٬۰۰۰ تومان,۲۷٬۰۰۰٬۰۰۰ تومان,۳,۱,,,1,1,,,gYAu_7EL
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۶۲,۱۴۰۰,۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۵۴٬۸۳۹٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYAq99Oo
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۱۰,۱۳۹۹,۵٬۲۸۰٬۰۰۰٬۰۰۰ تومان,۴۸٬۰۰۰٬۰۰۰ تومان,۶,۲,1,1,1,1,,,gYAadzgc
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۸۲,۱۳۸۷,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۷۰۷٬۰۰۰ تومان,همکف,۲,,,1,1,35.697557077358,51.386646537028,gY2R0LMb
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۷۲,۱۳۷۹,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۲۹٬۱۶۷٬۰۰۰ تومان,۳ از ۴,۲,,1,1,1,35.696007435446,51.388738303057,gYASrVcT
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۲۰,۱۳۷۵,۳٬۶۵۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۴۱۷٬۰۰۰ تومان,۴ از ۴,۳,,1,1,1,,,gYvJttHi
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۳۸,۱۳۷۱,۱٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۸۹۵٬۰۰۰ تومان,همکف,۱,,,1,1,,,gYAeKGhi
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۵۰,۱۳۸۳,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,۳۳٬۰۰۰٬۰۰۰ تومان,۱,۲,,,,1,,,gYAaKovv
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۴۰,۱۴۰۰,توافقی,,۴ از ۵,۳,1,1,1,1,,,gYA6ZNiM
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۰۵,۱۳۹۶,توافقی,,۳,۲,1,1,1,1,,,gY_x6NGd
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۳۵,۱۳۹۵,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۵۵۶٬۰۰۰ تومان,۲ از ۶,۲,1,1,1,1,35.698627,51.390305,gYAu3JbG
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۶۰,۱۴۰۰,توافقی,,۱,۲,1,1,1,1,,,gY_xL8V3
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۸۳,۱۳۸۶,۳٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۴۶٬۳۸۶٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gY_NLz5U
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۰۸,۱۴۰۰,توافقی,,۲ از ۴,۲,1,1,1,1,,,gYvt4eIS
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۱۰,۱۳۹۳,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۴۶٬۳۶۴٬۰۰۰ تومان,۲ از ۵,۲,1,1,1,1,,,gY_JKkZN
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۳۵,۱۴۰۰,۵٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۸۸۹٬۰۰۰ تومان,۳ از ۵,۳,1,1,1,1,,,gY7t8E85
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۰۲,قبل از ۱۳۷۰,۳٬۵۷۰٬۰۰۰٬۰۰۰ تومان,۳۵٬۰۰۰٬۰۰۰ تومان,۱ از ۳,۴,,,1,1,,,gY8Bf3Z6
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۱۰۱,۱۴۰۰,۵٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۵۴٬۹۵۰٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gY_BX7ku
apartment-sell,آپارتمان,تهران,جمال‌زاده,tehran,۴۵,۱۳۸۷,۱٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۳۷٬۷۷۸٬۰۰۰ تومان,همکف,۱,,1,1,1,,,gY3VZ8D5
