slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۱۰,۱۳۹۵,توافقی,,۵,۲,1,1,,1,,,AYhql4Nn
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۴۰,۱۳۸۹,توافقی,,۱ از ۴,۲,1,1,1,1,,,AYh2FycT
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۶۹,۱۳۹۹,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷۲٬۴۶۴٬۰۰۰ تومان,۳ از ۸,۱,1,1,1,1,,,gYA-7Dsc
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۶۰,۱۳۸۰,توافقی,,۴,۳,1,1,1,1,,,gYfROP4w
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۳۵,۱۴۰۰,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۷۰٬۳۷۰٬۰۰۰ تومان,۲ از ۵,۳,1,1,1,1,,,gY5xh26X
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۹۸,۱۳۹۱,۶٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۶۳٬۲۶۵٬۰۰۰ تومان,۴,۲,1,1,1,1,35.746525,51.399284,gYpJUcqD
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۰۰,۱۴۰۰,۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۸۰٬۰۰۰٬۰۰۰ تومان,۵ از ۵,۲,1,1,1,1,35.746044,51.39614,gYepcV7o
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۲۲۵,۱۳۸۵,۲۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۹۷٬۷۷۸٬۰۰۰ تومان,۴ از بیشتر از ۳۰,۳,1,1,1,1,,,gYNdP5OL
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۱۰,۱۴۰۰,۱٬۳۶۴٬۰۰۰٬۰۰۰ تومان,۱۲٬۴۰۰٬۰۰۰ تومان,۱۳ از ۱۳,۲,1,1,1,1,,,gYcdiIFJ
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۱۰,۱۳۸۰,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۶۱٬۸۱۸٬۰۰۰ تومان,همکف از ۶,۴,1,,,1,,,gY-RAViW
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۲۴۵,۱۳۷۸,۱۶٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۶۶٬۵۳۱٬۰۰۰ تومان,۱۰,۳,1,1,1,1,35.74969,51.39761,gY8Reb8m
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۸۰,۱۳۸۵,توافقی,,۴,۳,1,1,1,1,,,gY6hDfSp
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۲۲۶,۱۳۸۶,توافقی,,۷,۳,1,1,1,1,,,gYzNn7lb
apartment-sell,آپارتمان,تهران,شیرازی,tehran,۱۲۵,۱۳۸۰,۸٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۷۱٬۲۰۰٬۰۰۰ تومان,۱ از ۳,۲,,1,1,1,35.750645,51.400864,gY4BSK9p
