slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۱۵,۱۳۸۵,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۵۶٬۵۲۲٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gY_10dKM
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۹۱,۱۳۸۵,توافقی,,۳,۲,1,,1,1,,,gYmx0wp-
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۲۰,۱۴۰۰,۱٬۳۶۸٬۰۰۰٬۰۰۰ تومان,۱۱٬۴۰۰٬۰۰۰ تومان,۱۴,۲,1,1,1,1,35.802223,51.53272,gYBKwQeA
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۲۵,۱۳۸۵,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۵۴٬۴۰۰٬۰۰۰ تومان,۲ از ۵,۲,1,,1,1,35.800293,51.53019,gYA6vdPJ
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۸۷,۱۴۰۰,توافقی,,۳ از ۱۱,۲,1,1,1,1,,,gY3tLwpQ
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۷۶,۱۳۹۳,۴٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۶۱٬۸۴۲٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gY_dZnAR
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۱۵,۱۳۸۵,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۵۶٬۵۲۲٬۰۰۰ تومان,۴,۲,1,1,1,1,,,gY7pcT48
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۴۵,۱۳۸۸,۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۵٬۱۷۲٬۰۰۰ تومان,۴,۳,1,1,1,1,,,gYWhbfg7
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۰۸,۱۳۸۰,توافقی,,۱ از ۳,۲,,,,1,,,gY45Ax8E
apartment-sell,آپارتمان,تهران,سوهانک,tehran,۱۰۶,۱۳۹۲,۶٬۲۳۰٬۰۰۰٬۰۰۰ تومان,۵۸٬۷۷۴٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYACP_JS
