slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,دروس,tehran,۱۲۵,۱۳۸۸,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۹۶٬۰۰۰٬۰۰۰ تومان,۲,۳,1,1,1,1,,,gY_RlXtf
apartment-sell,آپارتمان,تهران,دروس,tehran,۱۰۰,۱۳۸۴,۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۷۷٬۰۰۰٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYstdNCW
apartment-sell,آپارتمان,تهران,دروس,tehran,۲۴۰,۱۳۹۰,توافقی,,۱,۴,1,1,1,1,,,gYB-AJvY
apartment-sell,آپارتمان,تهران,دروس,tehran,۱۰۰,۱۳۸۲,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۶۵٬۰۰۰٬۰۰۰ تومان,۵ از ۵,۲,1,1,1,1,,,gYAusmEN
apartment-sell,آپارتمان,تهران,دروس,tehran,۲۰۰,۱۳۸۸,توافقی,,۲,۳,1,1,1,1,,,gY-lZoZE
apartment-sell,آپارتمان,تهران,دروس,tehran,۱۹۰,۱۳۸۲,توافقی,,۲,۳,1,1,1,1,,,gYB2gopR
apartment-sell,آپارتمان,تهران,دروس,tehran,۱۸۰,۱۳۹۰,توافقی,,۳,۳,1,1,1,1,,,gY5JSWl9
apartment-sell,آپارتمان,تهران,دروس,tehran,۱۵۵,۱۳۸۵,۱۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۷۳٬۵۴۸٬۰۰۰ تومان,۱ از ۵,۳,1,1,1,1,35.779797,51.461334,gYByAk3a
apartment-sell,آپارتمان,تهران,دروس,tehran,۳۰۷,۱۳۹۷,توافقی,,۱,۴,1,1,1,1,,,gY6hJN4U
apartment-sell,آپارتمان,تهران,دروس,tehran,۳۱۰,۱۳۹۴,۳۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۴,1,1,1,1,,,gYqVoELd
apartment-sell,آپارتمان,تهران,دروس,tehran,۳۳۰,۱۴۰۰,۵۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۱۶۰٬۰۰۰٬۰۰۰ تومان,۶,۴,1,1,1,1,,,gYBqAXZb
