slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۷۴,۱۳۹۵,۱۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۶۴٬۹۴۳٬۰۰۰ تومان,۳,۳,1,1,1,1,35.767872965527,51.479695764627,gYB6BUI6
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۸۲,۱۳۹۲,۱۱٬۸۳۰٬۰۰۰٬۰۰۰ تومان,۶۵٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۳,1,1,1,1,,,gYRt3LVQ
apartment-sell,آپارتمان,تهران,هروی,tehran,۲۰۰,۱۳۹۹,توافقی,,۵ از ۶,۳,1,1,1,1,,,gYBmx3B5
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۴۰,۱۴۰۰,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۶۷٬۸۵۷٬۰۰۰ تومان,۴,۳,1,1,1,1,35.767147,51.476295,gY_NGBY_
apartment-sell,آپارتمان,تهران,هروی,tehran,۷۰,۱۳۸۴,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۷٬۱۴۳٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gY3x8rtr
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۳۸,۱۳۸۹,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۶۰٬۱۴۵٬۰۰۰ تومان,۲ از ۵,۳,1,1,1,1,35.764264775279,51.471403339226,gY3dGxEL
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۱۰,۱۳۹۰,۶٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۵۵٬۰۰۰٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gYo9cTlo
apartment-sell,آپارتمان,تهران,هروی,tehran,۲۰۳,۱۴۰۰,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷۸٬۸۱۸٬۰۰۰ تومان,۷,۳,1,1,1,1,,,gYBWRpa6
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۳۷,۱۴۰۰,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۸۰٬۲۹۲٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,,,gYulLxl-
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۱۰,۱۳۹۷,۹٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۸۵٬۰۰۰٬۰۰۰ تومان,۶,۲,1,1,1,1,,,gYUdylgv
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۸۰,۱۳۹۶,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷۷٬۷۷۸٬۰۰۰ تومان,۱ از ۵,۳,1,1,1,1,,,gY3FfkS4
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۰۵,۱۳۸۹,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۵۲٬۳۸۱٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYBSh3IG
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۱۹,۱۳۹۶,۷٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۶۵٬۵۴۶٬۰۰۰ تومان,۴,۳,1,1,1,1,,,gYBSB0p3
apartment-sell,آپارتمان,تهران,هروی,tehran,۹۸,۱۳۸۷,۵٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۵۵٬۶۱۲٬۰۰۰ تومان,۲ از ۵,۲,1,1,1,1,35.76283,51.47762,gY_ZEN1b
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۶۱,۱۴۰۰,۱۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۷۹٬۵۰۳٬۰۰۰ تومان,۷,۳,1,1,1,1,,,gYBKxiGO
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۷۸,۱۴۰۰,توافقی,,۹ از ۱۱,۳,1,1,1,1,,,gYr5_tjx
apartment-sell,آپارتمان,تهران,هروی,tehran,۸۸,۱۳۹۴,۵٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۶۱٬۳۶۴٬۰۰۰ تومان,۱,۲,1,1,1,1,,,gY4dawy_
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۴۵,۱۴۰۰,۱۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۸۰٬۰۰۰٬۰۰۰ تومان,۴,۳,1,1,1,1,,,gYrxqjCv
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۰۷,۱۳۸۷,۶٬۹۵۵٬۰۰۰٬۰۰۰ تومان,۶۵٬۰۰۰٬۰۰۰ تومان,۵,۲,1,1,1,1,35.76745,51.47963,gY6dFNvo
apartment-sell,آپارتمان,تهران,هروی,tehran,۶۵,۱۳۹۴,توافقی,,۴,۲,1,1,1,1,,,gY-dUwc2
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۰۵,۱۳۹۶,توافقی,,۶,۲,1,1,1,1,,,gY_h-RHW
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۶۰,۱۳۸۶,۹٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۵۸٬۱۲۵٬۰۰۰ تومان,۵,۳,1,1,1,1,,,gY51wL3F
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۳۱,۱۳۹۲,توافقی,,۱,۲,1,1,1,1,,,gYmdJpyw
apartment-sell,آپارتمان,تهران,هروی,tehran,۱۱۴,۱۳۹۹,۱۰٬۸۳۰٬۰۰۰٬۰۰۰ تومان,۹۵٬۰۰۰٬۰۰۰ تومان,۴,۲,1,1,1,1,35.766086196832,51.469886302675,gY_d2iWQ
