slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۲۰۰,۱۴۰۰,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷۵٬۰۰۰٬۰۰۰ تومان,۳,۳,1,1,1,1,,,gYeJlImu
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۰۰,۱۴۰۰,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۶۰٬۰۰۰٬۰۰۰ تومان,۲,۲,1,1,1,1,35.739365,51.533295,gYByw3ni
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۰۲,۱۴۰۰,۵٬۲۰۲٬۰۰۰٬۰۰۰ تومان,۵۱٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۲,1,1,1,1,35.74245271472,51.534966770103,gYn9bqsa
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۰۰,۱۳۹۴,۴٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۴۷٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۲,1,1,1,1,35.738602991876,51.529996053863,gY2RWJWL
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۱۶,۱۳۹۷,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۱٬۷۲۴٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,35.741636681174,51.526900409468,gY2Z1R_P
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۷۱,۱۳۸۵,۲٬۸۸۰٬۰۰۰٬۰۰۰ تومان,۴۰٬۵۶۳٬۰۰۰ تومان,۱,۲,1,1,1,1,,,gY8xM7So
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۹۳,۱۴۰۰,۱۳٬۲۴۸٬۰۰۰٬۰۰۰ تومان,۶۸٬۶۴۲٬۰۰۰ تومان,۵ از ۵,۳,1,1,1,1,35.736490112208,51.525193821378,gYBuQrXs
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۵۳,۱۳۸۶,۱٬۲۶۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۷۷۴٬۰۰۰ تومان,۵,۱,1,,1,1,,,gY9xAZDz
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۰۶,۱۴۰۰,توافقی,,۶ از ۶,۲,1,1,1,1,,,gYBuQYyG
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۲۵,۱۴۰۰,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۶۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۳,1,1,1,1,,,gYo9vyEW
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۳۰,۱۳۹۹,۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۴۵٬۳۸۵٬۰۰۰ تومان,۲,۳,1,1,1,1,,,gYBmgvFP
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۸۶,۱۳۹۱,۳٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۹۵۳٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYBiwlEj
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۵۵,۱۳۸۵,۲٬۱۹۰٬۰۰۰٬۰۰۰ تومان,۳۹٬۸۱۸٬۰۰۰ تومان,۴ از ۴,۱,,,1,1,,,gYBewbPS
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۶۱,۱۳۹۳,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۴۲٬۶۲۳٬۰۰۰ تومان,۲ از ۵,۱,1,1,1,1,,,gY6l2EUN
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۶۹,۱۳۸۲,۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۴۶٬۳۷۷٬۰۰۰ تومان,۴,۲,1,1,1,1,,,gYBawLjU
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۱۶,۱۳۹۲,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۵۰٬۰۰۰٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYBSwFaC
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۹۳,۱۳۸۳,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳۷٬۶۳۴٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gYBSABkV
apartment-sell,آپارتمان,تهران,تهرانپارس غربی,tehran,۱۰۰,۱۳۹۶,توافقی,,۳,۲,1,1,1,1,,,gY8t_flc
